Idx,w_bc,min-bc-loss,min-total-loss
698.0000,15.3528,0.0020,0.0405
699.0000,15.5665,0.0039,0.0470
700.0000,15.7833,0.0039,0.0465
701.0000,16.0031,0.0019,0.0411
702.0000,16.2260,0.0022,0.0419
703.0000,16.4519,0.0029,0.0485
704.0000,16.6810,0.0012,0.0401
705.0000,16.9133,0.0015,0.0407
706.0000,17.1488,0.0044,0.0485
707.0000,17.3876,0.0036,0.0528
708.0000,17.6298,0.0033,0.0488
709.0000,17.8753,0.0033,0.0492
710.0000,18.1242,0.0037,0.0520
711.0000,18.3766,0.0003,0.0176
712.0000,18.6325,0.0007,0.0190
713.0000,18.8919,0.0035,0.0472
714.0000,19.1550,0.0004,0.0222
715.0000,19.4217,0.0008,0.0394
716.0000,19.6922,0.0017,0.0437
717.0000,19.9664,0.0014,0.0427
718.0000,20.2445,0.0026,0.0479
719.0000,20.5264,0.0007,0.0264
720.0000,20.8122,0.0019,0.0431
721.0000,21.1020,0.0030,0.0554
722.0000,21.3959,0.0012,0.0358
723.0000,21.6938,0.0022,0.0471
724.0000,21.9959,0.0032,0.0488
725.0000,22.3022,0.0029,0.0490
726.0000,22.6128,0.0034,0.0486
727.0000,22.9277,0.0030,0.0490
728.0000,23.2470,0.0010,0.0413
729.0000,23.5707,0.0011,0.0426
730.0000,23.8989,0.0030,0.0493
731.0000,24.2317,0.0013,0.0430
732.0000,24.5692,0.0013,0.0439
733.0000,24.9113,0.0025,0.0502
734.0000,25.2582,0.0028,0.0506
735.0000,25.6099,0.0025,0.0496
736.0000,25.9666,0.0029,0.0506
737.0000,26.3282,0.0028,0.0506
738.0000,26.6948,0.0014,0.0452
739.0000,27.0665,0.0009,0.0373
740.0000,27.4434,0.0029,0.0508
741.0000,27.8256,0.0015,0.0456
742.0000,28.2131,0.0006,0.0432
743.0000,28.6060,0.0024,0.0520
744.0000,29.0043,0.0022,0.0522
745.0000,29.4082,0.0019,0.0520
746.0000,29.8177,0.0022,0.0521
747.0000,30.2329,0.0003,0.0274
748.0000,30.6540,0.0018,0.0517
749.0000,31.0808,0.0020,0.0495
750.0000,31.5136,0.0010,0.0440
751.0000,31.9525,0.0020,0.0519
752.0000,32.3974,0.0015,0.0464
753.0000,32.8486,0.0018,0.0524
754.0000,33.3060,0.0024,0.0528
755.0000,33.7698,0.0016,0.0501
756.0000,34.2401,0.0008,0.0420
757.0000,34.7169,0.0013,0.0527
758.0000,35.2003,0.0020,0.0522
759.0000,35.6905,0.0001,0.0180
760.0000,36.1875,0.0025,0.0525
761.0000,36.6914,0.0011,0.0457
762.0000,37.2024,0.0013,0.0453
763.0000,37.7204,0.0018,0.0485
764.0000,38.2457,0.0016,0.0575
765.0000,38.7783,0.0016,0.0469
766.0000,39.3183,0.0006,0.0445
767.0000,39.8658,0.0009,0.0464
768.0000,40.4210,0.0016,0.0462
769.0000,40.9838,0.0014,0.0457
770.0000,41.5546,0.0014,0.0460
771.0000,42.1332,0.0013,0.0532
772.0000,42.7199,0.0019,0.0481
773.0000,43.3148,0.0002,0.0177
774.0000,43.9180,0.0010,0.0477
775.0000,44.5296,0.0015,0.0467
776.0000,45.1497,0.0014,0.0475
777.0000,45.7784,0.0017,0.0478
778.0000,46.4159,0.0014,0.0466
779.0000,47.0622,0.0011,0.0589
780.0000,47.7176,0.0011,0.0481
781.0000,48.3821,0.0010,0.0410
782.0000,49.0558,0.0010,0.0482
783.0000,49.7390,0.0002,0.0173
784.0000,50.4316,0.0002,0.0211
785.0000,51.1339,0.0014,0.0473
786.0000,51.8459,0.0001,0.0168
787.0000,52.5679,0.0004,0.0268
788.0000,53.2999,0.0018,0.0476
789.0000,54.0422,0.0016,0.0476
790.0000,54.7947,0.0011,0.0461
791.0000,55.5578,0.0015,0.0469
792.0000,56.3314,0.0014,0.0469
793.0000,57.1159,0.0002,0.0198
794.0000,57.9112,0.0013,0.0472
795.0000,58.7177,0.0009,0.0448
796.0000,59.5353,0.0001,0.0143
797.0000,60.3644,0.0011,0.0461
798.0000,61.2050,0.0010,0.0472
799.0000,62.0573,0.0009,0.0441
800.0000,62.9215,0.0001,0.0172
801.0000,63.7977,0.0011,0.0463
802.0000,64.6861,0.0007,0.0358
803.0000,65.5869,0.0004,0.0407
804.0000,66.5002,0.0010,0.0461
805.0000,67.4262,0.0009,0.0461
806.0000,68.3652,0.0011,0.0461
807.0000,69.3172,0.0004,0.0253
808.0000,70.2824,0.0001,0.0251
809.0000,71.2612,0.0000,0.0202
810.0000,72.2535,0.0004,0.0343
811.0000,73.2597,0.0005,0.0371
812.0000,74.2798,0.0004,0.0353
813.0000,75.3142,0.0002,0.0191
814.0000,76.3630,0.0000,0.0180
815.0000,77.4264,0.0002,0.0333
816.0000,78.5046,0.0002,0.0371
817.0000,79.5978,0.0002,0.0356
818.0000,80.7062,0.0003,0.0351
819.0000,81.8301,0.0000,0.0198
820.0000,82.9696,0.0011,0.0462
821.0000,84.1250,0.0005,0.0449
822.0000,85.2964,0.0006,0.0445
823.0000,86.4842,0.0003,0.0346
824.0000,87.6886,0.0003,0.0465
825.0000,88.9097,0.0001,0.0247
826.0000,90.1478,0.0005,0.0363
827.0000,91.4031,0.0002,0.0229
828.0000,92.6759,0.0007,0.0474
829.0000,93.9665,0.0006,0.0464
830.0000,95.2750,0.0001,0.0160
831.0000,96.6017,0.0000,0.0241
832.0000,97.9470,0.0006,0.0459
833.0000,99.3109,0.0002,0.0214
834.0000,100.6939,0.0000,0.0195
835.0000,102.0961,0.0001,0.0177
836.0000,103.5178,0.0003,0.0376
837.0000,104.9593,0.0000,0.0155
838.0000,106.4209,0.0000,0.0203
839.0000,107.9029,0.0000,0.0159
840.0000,109.4055,0.0003,0.0359
841.0000,110.9290,0.0001,0.0341
842.0000,112.4737,0.0000,0.0210
843.0000,114.0400,0.0003,0.0478
844.0000,115.6280,0.0000,0.0174
845.0000,117.2382,0.0000,0.0191
846.0000,118.8708,0.0001,0.0362
847.0000,120.5261,0.0001,0.0337
848.0000,122.2045,0.0000,0.0170
849.0000,123.9062,0.0000,0.0177
850.0000,125.6317,0.0002,0.0390
851.0000,127.3811,0.0001,0.0391
852.0000,129.1550,0.0001,0.0389
853.0000,130.9535,0.0002,0.0391
854.0000,132.7771,0.0002,0.0396
855.0000,134.6261,0.0002,0.0395
856.0000,136.5008,0.0002,0.0393
857.0000,138.4016,0.0002,0.0396
858.0000,140.3289,0.0002,0.0394
859.0000,142.2830,0.0001,0.0389
860.0000,144.2644,0.0000,0.0395
861.0000,146.2733,0.0001,0.0321
862.0000,148.3103,0.0000,0.0218
863.0000,150.3755,0.0000,0.0118
864.0000,152.4696,0.0001,0.0386
865.0000,154.5928,0.0001,0.0377
866.0000,156.7455,0.0001,0.0431
867.0000,158.9283,0.0001,0.0388
868.0000,161.1414,0.0001,0.0391
869.0000,163.3854,0.0002,0.0526
870.0000,165.6606,0.0001,0.0382
871.0000,167.9675,0.0003,0.0522
872.0000,170.3065,0.0000,0.0368
873.0000,172.6781,0.0001,0.0369
874.0000,175.0827,0.0001,0.0370
875.0000,177.5208,0.0001,0.0366
876.0000,179.9929,0.0001,0.0226
877.0000,182.4993,0.0002,0.0380
878.0000,185.0407,0.0001,0.0367
879.0000,187.6175,0.0000,0.0222
880.0000,190.2301,0.0000,0.0327
881.0000,192.8792,0.0001,0.0373
882.0000,195.5651,0.0000,0.0264
883.0000,198.2884,0.0000,0.0247
884.0000,201.0496,0.0001,0.0373
885.0000,203.8493,0.0001,0.0382
886.0000,206.6880,0.0002,0.0584
887.0000,209.5662,0.0003,0.0581
888.0000,212.4845,0.0000,0.0228
889.0000,215.4435,0.0000,0.0166
890.0000,218.4436,0.0000,0.0165
891.0000,221.4855,0.0001,0.0588
892.0000,224.5698,0.0001,0.0382
893.0000,227.6970,0.0000,0.0360
894.0000,230.8678,0.0001,0.0344
895.0000,234.0827,0.0000,0.0349
896.0000,237.3424,0.0001,0.0382
897.0000,240.6475,0.0000,0.0276
898.0000,243.9986,0.0001,0.0380
899.0000,247.3964,0.0001,0.0379
900.0000,250.8415,0.0004,0.0606
901.0000,254.3346,0.0001,0.0370
902.0000,257.8763,0.0000,0.0609
903.0000,261.4673,0.0000,0.0370
904.0000,265.1084,0.0002,0.0631
905.0000,268.8001,0.0001,0.0386
906.0000,272.5433,0.0002,0.0389
907.0000,276.3385,0.0001,0.0408
908.0000,280.1867,0.0004,0.0611
909.0000,284.0884,0.0001,0.0380
910.0000,288.0444,0.0001,0.0402
911.0000,292.0556,0.0002,0.0600
912.0000,296.1225,0.0001,0.0415
913.0000,300.2462,0.0001,0.0400
914.0000,304.4272,0.0001,0.0409
915.0000,308.6665,0.0001,0.0415
916.0000,312.9648,0.0003,0.0611
917.0000,317.3230,0.0001,0.0405
918.0000,321.7418,0.0001,0.0411
919.0000,326.2222,0.0001,0.0425
920.0000,330.7650,0.0001,0.0400
921.0000,335.3710,0.0002,0.0403
922.0000,340.0412,0.0001,0.0393
923.0000,344.7764,0.0001,0.0380
924.0000,349.5776,0.0003,0.0602
925.0000,354.4456,0.0002,0.0416
926.0000,359.3814,0.0001,0.0328
927.0000,364.3859,0.0002,0.0399
928.0000,369.4601,0.0001,0.0314
929.0000,374.6050,0.0001,0.0375
930.0000,379.8215,0.0002,0.0734
931.0000,385.1107,0.0000,0.0303
932.0000,390.4735,0.0003,0.0655
933.0000,395.9110,0.0002,0.0417
934.0000,401.4242,0.0001,0.0425
935.0000,407.0142,0.0002,0.0383
936.0000,412.6821,0.0003,0.0655
937.0000,418.4289,0.0004,0.0653
938.0000,424.2556,0.0002,0.0670
939.0000,430.1636,0.0000,0.0233
940.0000,436.1538,0.0002,0.0658
941.0000,442.2274,0.0003,0.0674
942.0000,448.3856,0.0001,0.0648
943.0000,454.6295,0.0001,0.0478
944.0000,460.9604,0.0002,0.0625
945.0000,467.3795,0.0001,0.0661
946.0000,473.8880,0.0001,0.0492
947.0000,480.4870,0.0001,0.0484
948.0000,487.1780,0.0004,0.0698
949.0000,493.9622,0.0005,0.0586
950.0000,500.8408,0.0001,0.0476
951.0000,507.8152,0.0001,0.0557
952.0000,514.8867,0.0000,0.0259
953.0000,522.0568,0.0002,0.0612
954.0000,529.3266,0.0003,0.0665
955.0000,536.6977,0.0001,0.0504
956.0000,544.1714,0.0000,0.0421
957.0000,551.7492,0.0001,0.0494
958.0000,559.4326,0.0001,0.0486
959.0000,567.2229,0.0001,0.0598
960.0000,575.1217,0.0001,0.0662
961.0000,583.1305,0.0000,0.0315
962.0000,591.2508,0.0000,0.0266
963.0000,599.4843,0.0000,0.0213
964.0000,607.8323,0.0003,0.0596
965.0000,616.2966,0.0001,0.0347
966.0000,624.8788,0.0001,0.0478
967.0000,633.5805,0.0001,0.0570
968.0000,642.4034,0.0001,0.0477
969.0000,651.3491,0.0001,0.0424
970.0000,660.4194,0.0001,0.0451
971.0000,669.6160,0.0001,0.0343
972.0000,678.9407,0.0001,0.0467
973.0000,688.3952,0.0002,0.0537
974.0000,697.9814,0.0001,0.0518
975.0000,707.7011,0.0001,0.0551
976.0000,717.5561,0.0001,0.0559
977.0000,727.5484,0.0001,0.0352
978.0000,737.6798,0.0002,0.0746
979.0000,747.9523,0.0000,0.0366
980.0000,758.3678,0.0000,0.0457
981.0000,768.9284,0.0000,0.0576
982.0000,779.6360,0.0000,0.0371
983.0000,790.4928,0.0002,0.0757
984.0000,801.5007,0.0001,0.0798
985.0000,812.6619,0.0001,0.0698
986.0000,823.9786,0.0001,0.0410
987.0000,835.4528,0.0000,0.0460
988.0000,847.0868,0.0001,0.0509
989.0000,858.8829,0.0001,0.0430
990.0000,870.8431,0.0001,0.0479
991.0000,882.9700,0.0000,0.0530
