Idx,w_bc,min-bc-loss,min-total-loss
505.0000,61.2050,0.0010,0.0472
506.0000,62.0573,0.0001,0.0198
507.0000,62.9215,0.0001,0.0175
508.0000,63.7977,0.0001,0.0191
509.0000,64.6861,0.0007,0.0357
510.0000,65.5869,0.0004,0.0407
511.0000,66.5002,0.0001,0.0186
512.0000,67.4262,0.0001,0.0204
513.0000,68.3652,0.0001,0.0179
514.0000,69.3172,0.0001,0.0205
515.0000,70.2824,0.0001,0.0194
516.0000,71.2612,0.0000,0.0202
517.0000,72.2535,0.0004,0.0342
518.0000,73.2597,0.0002,0.0332
519.0000,74.2798,0.0000,0.0180
520.0000,75.3142,0.0002,0.0191
521.0000,76.3630,0.0000,0.0180
522.0000,77.4264,0.0000,0.0165
523.0000,78.5046,0.0002,0.0187
524.0000,79.5978,0.0000,0.0227
525.0000,80.7062,0.0003,0.0351
526.0000,81.8301,0.0000,0.0198
527.0000,82.9696,0.0001,0.0224
528.0000,84.1250,0.0001,0.0185
529.0000,85.2964,0.0000,0.0210
530.0000,86.4842,0.0002,0.0229
531.0000,87.6886,0.0003,0.0465
532.0000,88.9097,0.0001,0.0185
533.0000,90.1478,0.0000,0.0187
534.0000,91.4031,0.0002,0.0229
535.0000,92.6759,0.0007,0.0474
536.0000,93.9665,0.0006,0.0464
537.0000,95.2750,0.0001,0.0152
538.0000,96.6017,0.0000,0.0241
539.0000,97.9470,0.0001,0.0253
540.0000,99.3109,0.0001,0.0207
541.0000,100.6939,0.0000,0.0195
542.0000,102.0961,0.0001,0.0177
543.0000,103.5178,0.0000,0.0168
544.0000,104.9593,0.0000,0.0155
545.0000,106.4209,0.0000,0.0153
546.0000,107.9029,0.0000,0.0158
547.0000,109.4055,0.0000,0.0183
548.0000,110.9290,0.0001,0.0341
549.0000,112.4737,0.0000,0.0128
550.0000,114.0400,0.0000,0.0141
551.0000,115.6280,0.0000,0.0172
552.0000,117.2382,0.0000,0.0171
553.0000,118.8708,0.0000,0.0158
554.0000,120.5261,0.0000,0.0173
555.0000,122.2045,0.0000,0.0169
556.0000,123.9062,0.0000,0.0090
557.0000,125.6317,0.0002,0.0390
558.0000,127.3811,0.0001,0.0391
559.0000,129.1550,0.0001,0.0389
560.0000,130.9535,0.0002,0.0391
561.0000,132.7771,0.0001,0.0395
562.0000,134.6261,0.0002,0.0395
563.0000,136.5008,0.0002,0.0393
564.0000,138.4016,0.0002,0.0396
565.0000,140.3289,0.0002,0.0394
566.0000,142.2830,0.0001,0.0389
567.0000,144.2644,0.0000,0.0394
568.0000,146.2733,0.0001,0.0321
569.0000,148.3103,0.0000,0.0218
570.0000,150.3755,0.0000,0.0121
571.0000,152.4696,0.0000,0.0200
572.0000,154.5928,0.0000,0.0187
573.0000,156.7455,0.0001,0.0431
574.0000,158.9283,0.0001,0.0388
575.0000,161.1414,0.0000,0.0108
576.0000,163.3854,0.0002,0.0526
577.0000,165.6606,0.0000,0.0112
578.0000,167.9675,0.0003,0.0522
579.0000,170.3065,0.0000,0.0365
580.0000,172.6781,0.0000,0.0250
581.0000,175.0827,0.0001,0.0370
582.0000,177.5208,0.0000,0.0125
583.0000,179.9929,0.0000,0.0226
584.0000,182.4993,0.0002,0.0379
585.0000,185.0407,0.0001,0.0363
586.0000,187.6175,0.0000,0.0152
587.0000,190.2301,0.0000,0.0326
588.0000,192.8792,0.0000,0.0175
589.0000,195.5651,0.0000,0.0193
590.0000,198.2884,0.0000,0.0247
591.0000,201.0496,0.0001,0.0373
592.0000,203.8493,0.0001,0.0382
593.0000,206.6880,0.0002,0.0584
594.0000,209.5662,0.0001,0.0367
595.0000,212.4845,0.0000,0.0155
596.0000,215.4435,0.0000,0.0166
597.0000,218.4436,0.0000,0.0162
598.0000,221.4855,0.0001,0.0383
599.0000,224.5698,0.0001,0.0381
600.0000,227.6970,0.0000,0.0360
601.0000,230.8678,0.0000,0.0156
602.0000,234.0827,0.0000,0.0349
603.0000,237.3424,0.0001,0.0381
604.0000,240.6475,0.0000,0.0269
605.0000,243.9986,0.0000,0.0176
606.0000,247.3964,0.0001,0.0379
607.0000,250.8415,0.0002,0.0379
608.0000,254.3346,0.0001,0.0370
609.0000,257.8763,0.0000,0.0609
610.0000,261.4673,0.0000,0.0370
611.0000,265.1084,0.0001,0.0379
612.0000,268.8001,0.0001,0.0386
613.0000,272.5433,0.0002,0.0389
614.0000,276.3385,0.0001,0.0408
615.0000,280.1867,0.0004,0.0610
616.0000,284.0884,0.0001,0.0380
617.0000,288.0444,0.0001,0.0398
618.0000,292.0556,0.0001,0.0388
619.0000,296.1225,0.0001,0.0415
620.0000,300.2462,0.0001,0.0395
621.0000,304.4272,0.0001,0.0409
622.0000,308.6665,0.0001,0.0415
623.0000,312.9648,0.0001,0.0391
624.0000,317.3230,0.0001,0.0405
625.0000,321.7418,0.0001,0.0411
626.0000,326.2222,0.0001,0.0425
627.0000,330.7650,0.0001,0.0400
628.0000,335.3710,0.0002,0.0403
629.0000,340.0412,0.0001,0.0393
630.0000,344.7764,0.0001,0.0380
631.0000,349.5776,0.0000,0.0245
632.0000,354.4456,0.0001,0.0326
633.0000,359.3814,0.0000,0.0215
634.0000,364.3859,0.0001,0.0363
635.0000,369.4601,0.0001,0.0314
636.0000,374.6050,0.0001,0.0375
637.0000,379.8215,0.0002,0.0612
638.0000,385.1107,0.0000,0.0302
639.0000,390.4735,0.0003,0.0655
640.0000,395.9110,0.0002,0.0417
641.0000,401.4242,0.0001,0.0425
642.0000,407.0142,0.0000,0.0291
643.0000,412.6821,0.0000,0.0319
644.0000,418.4289,0.0004,0.0653
