Idx,w_bc,min-bc-loss,min-total-loss
330.0000,0.0959,0.0190,0.0220
331.0000,0.0973,0.0268,0.0317
332.0000,0.0986,0.0677,0.0765
333.0000,0.1000,0.0687,0.0775
334.0000,0.1014,0.0696,0.0785
335.0000,0.1028,0.0099,0.0119
336.0000,0.1042,0.0332,0.0372
337.0000,0.1057,0.0310,0.0364
338.0000,0.1072,0.0371,0.0445
339.0000,0.1087,0.0387,0.0423
340.0000,0.1102,0.0193,0.0235
341.0000,0.1117,0.0466,0.0508
342.0000,0.1133,0.0352,0.0397
343.0000,0.1148,0.0788,0.0888
344.0000,0.1164,0.0316,0.0379
345.0000,0.1181,0.0810,0.0911
346.0000,0.1197,0.0822,0.0926
347.0000,0.1214,0.0833,0.0937
348.0000,0.1231,0.0845,0.0949
349.0000,0.1248,0.0364,0.0436
350.0000,0.1265,0.0253,0.0287
351.0000,0.1283,0.0881,0.0988
352.0000,0.1301,0.0893,0.0954
353.0000,0.1319,0.0905,0.1016
354.0000,0.1337,0.0918,0.1031
355.0000,0.1356,0.0116,0.0169
356.0000,0.1374,0.0944,0.1056
357.0000,0.1394,0.0957,0.1070
358.0000,0.1413,0.0970,0.1084
359.0000,0.1433,0.0456,0.0517
360.0000,0.1453,0.0141,0.0184
361.0000,0.1473,0.1011,0.1130
362.0000,0.1493,0.1025,0.1145
363.0000,0.1514,0.1040,0.1164
364.0000,0.1535,0.0383,0.0451
365.0000,0.1557,0.1069,0.1199
366.0000,0.1578,0.1084,0.1207
367.0000,0.1600,0.1099,0.1227
368.0000,0.1623,0.1114,0.1239
369.0000,0.1645,0.1129,0.1257
370.0000,0.1668,0.1145,0.1276
371.0000,0.1691,0.0501,0.0559
372.0000,0.1715,0.1177,0.1318
373.0000,0.1739,0.1194,0.1330
374.0000,0.1763,0.1210,0.1348
375.0000,0.1788,0.0545,0.0642
376.0000,0.1812,0.0951,0.1079
377.0000,0.1838,0.0142,0.0187
378.0000,0.1863,0.0400,0.0485
379.0000,0.1889,0.0248,0.0288
380.0000,0.1916,0.0364,0.0426
381.0000,0.1942,0.0625,0.0724
382.0000,0.1969,0.1352,0.1500
383.0000,0.1997,0.0621,0.0694
384.0000,0.2024,0.0295,0.0406
