Idx,w_bc,min-bc-loss,min-total-loss
399.0000,0.2491,0.0295,0.0373
400.0000,0.2526,0.0268,0.0366
401.0000,0.2561,0.0304,0.0377
402.0000,0.2597,0.0346,0.0444
403.0000,0.2633,0.0375,0.0480
404.0000,0.2669,0.0247,0.0324
405.0000,0.2707,0.0392,0.0453
406.0000,0.2744,0.0424,0.0539
407.0000,0.2783,0.0511,0.0622
408.0000,0.2821,0.0305,0.0370
409.0000,0.2861,0.0275,0.0367
410.0000,0.2900,0.0392,0.0462
411.0000,0.2941,0.0450,0.0552
412.0000,0.2982,0.0419,0.0522
413.0000,0.3023,0.0413,0.0518
414.0000,0.3065,0.0406,0.0528
415.0000,0.3108,0.0299,0.0405
416.0000,0.3151,0.0360,0.0493
417.0000,0.3195,0.0324,0.0419
418.0000,0.3240,0.0282,0.0403
419.0000,0.3285,0.0284,0.0414
420.0000,0.3331,0.0229,0.0362
421.0000,0.3377,0.0237,0.0337
422.0000,0.3424,0.0224,0.0338
423.0000,0.3472,0.0294,0.0431
424.0000,0.3520,0.0231,0.0346
425.0000,0.3569,0.0267,0.0370
426.0000,0.3619,0.0161,0.0258
427.0000,0.3669,0.0193,0.0302
428.0000,0.3720,0.0264,0.0341
429.0000,0.3772,0.0196,0.0282
430.0000,0.3825,0.0157,0.0277
431.0000,0.3878,0.0255,0.0365
432.0000,0.3932,0.0155,0.0280
433.0000,0.3987,0.0243,0.0339
434.0000,0.4042,0.0167,0.0334
435.0000,0.4098,0.0257,0.0374
436.0000,0.4155,0.0296,0.0471
437.0000,0.4213,0.0153,0.0272
438.0000,0.4272,0.0317,0.0441
439.0000,0.4331,0.0321,0.0451
440.0000,0.4392,0.0314,0.0458
441.0000,0.4453,0.0265,0.0374
442.0000,0.4515,0.0318,0.0441
443.0000,0.4578,0.0260,0.0407
444.0000,0.4642,0.0317,0.0469
445.0000,0.4706,0.0161,0.0292
446.0000,0.4772,0.0112,0.0223
447.0000,0.4838,0.0116,0.0220
448.0000,0.4906,0.0180,0.0296
449.0000,0.4974,0.0210,0.0355
450.0000,0.5043,0.0121,0.0229
451.0000,0.5113,0.0362,0.0510
452.0000,0.5185,0.0239,0.0371
453.0000,0.5257,0.0114,0.0251
454.0000,0.5330,0.0165,0.0278
455.0000,0.5404,0.0355,0.0510
456.0000,0.5479,0.0372,0.0524
457.0000,0.5556,0.0112,0.0216
458.0000,0.5633,0.0069,0.0226
459.0000,0.5712,0.0140,0.0268
460.0000,0.5791,0.0091,0.0256
461.0000,0.5872,0.0110,0.0265
462.0000,0.5954,0.0060,0.0161
463.0000,0.6036,0.0078,0.0196
464.0000,0.6120,0.0073,0.0196
465.0000,0.6206,0.0099,0.0263
466.0000,0.6292,0.0169,0.0298
467.0000,0.6380,0.0106,0.0294
468.0000,0.6469,0.0156,0.0274
469.0000,0.6559,0.0101,0.0311
470.0000,0.6650,0.0117,0.0261
471.0000,0.6743,0.0055,0.0217
472.0000,0.6837,0.0079,0.0220
473.0000,0.6932,0.0078,0.0285
474.0000,0.7028,0.0071,0.0236
475.0000,0.7126,0.0163,0.0327
476.0000,0.7225,0.0170,0.0335
477.0000,0.7326,0.0085,0.0245
478.0000,0.7428,0.0085,0.0280
479.0000,0.7531,0.0086,0.0154
480.0000,0.7636,0.0102,0.0281
481.0000,0.7743,0.0068,0.0200
482.0000,0.7850,0.0087,0.0246
483.0000,0.7960,0.0448,0.0664
484.0000,0.8071,0.0053,0.0177
485.0000,0.8183,0.0069,0.0237
486.0000,0.8297,0.0059,0.0194
487.0000,0.8412,0.0064,0.0248
488.0000,0.8530,0.0048,0.0177
489.0000,0.8648,0.0065,0.0206
490.0000,0.8769,0.0050,0.0202
491.0000,0.8891,0.0073,0.0213
492.0000,0.9015,0.0074,0.0198
493.0000,0.9140,0.0066,0.0214
494.0000,0.9268,0.0062,0.0194
495.0000,0.9397,0.0060,0.0204
496.0000,0.9528,0.0076,0.0234
497.0000,0.9660,0.0079,0.0231
498.0000,0.9795,0.0061,0.0215
499.0000,0.9931,0.0111,0.0286
500.0000,1.0069,0.0068,0.0205
501.0000,1.0210,0.0067,0.0274
502.0000,1.0352,0.0069,0.0222
503.0000,1.0496,0.0080,0.0238
504.0000,1.0642,0.0096,0.0284
505.0000,1.0790,0.0074,0.0257
506.0000,1.0941,0.0043,0.0176
507.0000,1.1093,0.0074,0.0239
508.0000,1.1247,0.0078,0.0248
509.0000,1.1404,0.0089,0.0232
510.0000,1.1563,0.0067,0.0228
511.0000,1.1724,0.0075,0.0248
512.0000,1.1887,0.0118,0.0377
513.0000,1.2053,0.0048,0.0198
514.0000,1.2220,0.0058,0.0219
515.0000,1.2391,0.0040,0.0122
516.0000,1.2563,0.0060,0.0218
517.0000,1.2738,0.0048,0.0209
518.0000,1.2915,0.0073,0.0153
519.0000,1.3095,0.0054,0.0144
520.0000,1.3278,0.0135,0.0306
521.0000,1.3463,0.0059,0.0152
522.0000,1.3650,0.0066,0.0206
523.0000,1.3840,0.0041,0.0136
524.0000,1.4033,0.0074,0.0236
525.0000,1.4228,0.0033,0.0142
526.0000,1.4426,0.0053,0.0162
